"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06085","0","10","70","0","2016","A","","Santa Clara County, California","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",69708,1046049,123484418547,8315064943,384120904,2270,118048,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2217,3.3,28978,2.8,8159046073,7.1,351822853,4.4,-5515207,-1.4,89,4.1,4658,4.1
"06085","1","10","71","0","2016","A","","Santa Clara County, California","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",96,9920,928595495,0,0,1800,93613,"",0.22,0.48,0.26,0.00,0.00,0.54,0.54,"",0,0.0,76,0.8,18857410,2.1,0,0.0,0,0.0,23,1.3,1197,1.3
"06085","1","102","72","0","2016","A","","Santa Clara County, California","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",96,9920,928595495,0,0,1800,93613,"",0.22,0.49,0.27,0.00,0.00,0.54,0.54,"",0,0.0,76,0.8,18857410,2.1,0,0.0,0,0.0,23,1.3,1197,1.3
"06085","1","1021","73","0","2016","A","","Santa Clara County, California","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",39,2984,201475704,0,0,1299,67528,"",0.18,0.60,0.31,0.00,0.00,0.52,0.52,"",1,2.6,-11,-0.4,-2059302,-1.0,0,0.0,0,0.0,-8,-0.6,-442,-0.7
"06085","1","1024","73","0","2016","A","","Santa Clara County, California","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,0,37296,0,0,1721,89510,"",0.09,0.00,0.00,0.00,0.00,0.47,0.47,"",0,0.0,-1,-100.0,-81300,-68.6,0,0.0,0,0.0,10,0.6,563,0.6
"06085","1","1025","73","0","2016","A","","Santa Clara County, California","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,3162,323124598,0,0,1965,102190,"",0.10,1.06,0.65,0.00,0.00,0.61,0.61,"",0,0.0,112,3.7,17288546,5.7,0,0.0,0,0.0,37,1.9,1930,1.9
"06085","1","1028","73","0","2016","A","","Santa Clara County, California","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",56,3774,403957897,0,0,2059,107051,"",0.32,0.34,0.19,0.00,0.00,0.55,0.55,"",0,0.0,-24,-0.6,3709466,0.9,0,0.0,0,0.0,32,1.6,1658,1.6
"06085","1","44-45","74","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,53,2293771,0,0,831,43211,"",0.41,0.16,0.10,0.00,0.00,0.61,0.61,"",0,0.0,-6,-10.2,-43428,-1.9,0,0.0,0,0.0,72,9.5,3765,9.5
"06085","1","445","75","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 445 Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,41,1952853,0,0,920,47825,"",0.70,0.45,0.25,0.00,0.00,0.55,0.55,"",0,0.0,-5,-10.9,-58812,-2.9,0,0.0,0,0.0,85,10.2,4408,10.2
"06085","1","4451","76","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 4451 Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,41,1952853,0,0,920,47825,"",0.71,0.45,0.25,0.00,0.00,0.55,0.55,"",0,0.0,-5,-10.9,-58812,-2.9,0,0.0,0,0.0,85,10.2,4408,10.2
"06085","1","44511","77","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 44511 Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,41,1952853,0,0,920,47825,"",0.82,0.48,0.26,0.00,0.00,0.54,0.54,"",0,0.0,-5,-10.9,-58812,-2.9,0,0.0,0,0.0,85,10.2,4408,10.2
"06085","1","445110","78","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 445110 Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,41,1952853,0,0,920,47825,"",0.82,0.48,0.26,0.00,0.00,0.54,0.54,"",0,0.0,-5,-10.9,-58812,-2.9,0,0.0,0,0.0,85,10.2,4408,10.2
"06085","1","452","75","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 452 General merchandise stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,12,340918,0,0,535,27830,"",0.48,0.05,0.02,0.00,0.00,0.43,0.43,"",0,0.0,-1,-7.7,15384,4.7,0,0.0,0,0.0,50,10.3,2627,10.4
"06085","1","4521","76","0","2016","A","","Santa Clara County, California","Federal Government","NAICS12 4521 Department stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,12,340918,0,0,535,27830,"",0.65,0.07,0.03,0.00,0.00,0.43,0.43,"",0,0.0,-1,-7.7,15384,4.7,0,0.0,0,0.0,50,10.3,2627,10.4
"06085","1","45211","77","0","2016","A","","Santa Clara County, California","Federal Government","NAICS12 45211 Department stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,12,340918,0,0,535,27830,"",0.65,0.07,0.03,0.00,0.00,0.43,0.43,"",0,0.0,-1,-7.7,15384,4.7,0,0.0,0,0.0,50,10.3,2627,10.4
"06085","1","452111","78","0","2016","A","","Santa Clara County, California","Federal Government","NAICS12 452111 Department stores, except discount","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,12,340918,0,0,535,27830,"",1.32,0.09,0.04,0.00,0.00,0.42,0.42,"",0,0.0,-1,-7.7,15384,4.7,0,0.0,0,0.0,50,10.3,2627,10.4
"06085","1","48-49","74","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",37,2931,199181933,0,0,1307,67969,"",0.18,0.64,0.33,0.00,0.00,0.51,0.51,"",1,2.8,-4,-0.1,-2015874,-1.0,0,0.0,0,0.0,-11,-0.8,-576,-0.8
"06085","1","491","75","0","2016","A","","Santa Clara County, California","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",37,2931,199181933,0,0,1307,67969,"",0.18,0.65,0.34,0.00,0.00,0.52,0.52,"",1,2.8,-4,-0.1,-2015874,-1.0,0,0.0,0,0.0,-11,-0.8,-576,-0.8
