"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06081","0","10","70","0","2009","A","","San Mateo County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",23623,323195,24725008035,2323189095,97586607,1471,76502,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-192,-0.8,-19166,-5.6,38832173,0.2,-177404365,-7.1,-6122060,-5.9,84,6.1,4396,6.1
"06081","1","10","71","0","2009","A","","San Mateo County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",61,3402,227804928,0,0,1288,66965,"",0.35,0.48,0.28,0.00,0.00,0.59,0.59,"",2,3.4,-142,-4.0,-7217340,-3.1,0,0.0,0,0.0,13,1.0,640,1.0
"06081","1","102","72","0","2009","A","","San Mateo County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",61,3402,227804928,0,0,1288,66965,"",0.36,0.49,0.29,0.00,0.00,0.59,0.59,"",2,3.4,-142,-4.0,-7217340,-3.1,0,0.0,0,0.0,13,1.0,640,1.0
"06081","1","1021","73","0","2009","A","","San Mateo County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",29,2338,135474603,0,0,1114,57934,"",0.35,1.19,0.77,0.00,0.00,0.65,0.65,"",0,0.0,-214,-8.4,-14073890,-9.4,0,0.0,0,0.0,-13,-1.2,-667,-1.1
"06081","1","1024","73","0","2009","A","","San Mateo County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",3,7,907430,0,0,2464,128108,"",0.74,0.04,0.04,0.00,0.00,0.98,0.98,"",0,0.0,-1,-12.5,-17905,-1.9,0,0.0,0,0.0,143,6.2,7412,6.1
"06081","1","1026","73","0","2009","A","","San Mateo County, California","Federal Government","Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,9,93846,0,0,201,10427,"",0.30,0.06,0.01,0.00,0.00,0.16,0.16,"",0,0.0,0,0.0,-651,-0.7,0,0.0,0,0.0,-1,-0.5,-73,-0.7
"06081","1","1027","73","0","2009","A","","San Mateo County, California","Federal Government","Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,41,1276379,0,0,594,30880,"",3.60,2.80,1.38,0.00,0.00,0.49,0.49,"",0,0.0,0,0.0,-8887,-0.7,0,0.0,0,0.0,-6,-1.0,-341,-1.1
"06081","1","1028","73","0","2009","A","","San Mateo County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",27,1006,90052670,0,0,1721,89516,"",0.35,0.26,0.18,0.00,0.00,0.70,0.70,"",2,8.0,72,7.7,6883993,8.3,0,0.0,0,0.0,8,0.5,439,0.5
"06081","1","48-49","74","0","2009","A","","San Mateo County, California","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",29,2338,135474603,0,0,1114,57934,"",0.36,1.30,0.82,0.00,0.00,0.63,0.63,"",0,0.0,-214,-8.4,-14073890,-9.4,0,0.0,0,0.0,-13,-1.2,-667,-1.1
"06081","1","491","75","0","2009","A","","San Mateo County, California","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,2338,135474603,0,0,1114,57934,"",0.36,1.32,0.85,0.00,0.00,0.64,0.64,"",0,0.0,-214,-8.4,-14073890,-9.4,0,0.0,0,0.0,-13,-1.2,-667,-1.1
