"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06085","0","SIC_0Z","26","0",1976,"A","","Santa Clara County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",20033,453932,5541516711,0,0,234,12207
"06085","1","SIC_0Z","27","0",1976,"A","","Santa Clara County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",26,10153,159280056,0,0,301,15687
"06085","1","SIC_0D","28","0",1976,"A","","Santa Clara County, California","Federal Government","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,255,4644755,0,0,350,18214
"06085","1","SIC_0D37","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 37 Transportation Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,255,4644755,0,0,350,18214
"06085","1","SIC_0E","28","0",1976,"A","","Santa Clara County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",1,3265,53053654,0,0,312,16249
"06085","1","SIC_0E43","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,3265,53053654,0,0,312,16249
"06085","1","SIC_0G","28","0",1976,"A","","Santa Clara County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",2,412,2770515,0,0,129,6724
"06085","1","SIC_0G53","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,406,2762672,0,0,130,6804
"06085","1","SIC_0G58","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,6,7843,0,0,25,1307
"06085","1","SIC_0H","28","0",1976,"A","","Santa Clara County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",1,7,57626,0,0,158,8232
"06085","1","SIC_0H61","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,7,57626,0,0,158,8232
"06085","1","SIC_0I","28","0",1976,"A","","Santa Clara County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",6,4891,79402151,0,0,312,16234
"06085","1","SIC_0I70","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,2,5064,0,0,48,2532
"06085","1","SIC_0I73","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,1802,39496154,0,0,421,21917
"06085","1","SIC_0I79","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,307,1335018,0,0,83,4348
"06085","1","SIC_0I80","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,2776,38562722,0,0,267,13891
"06085","1","SIC_0I83","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,4,3193,0,0,15,798
"06085","1","SIC_0J","28","0",1976,"A","","Santa Clara County, California","Federal Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",15,1323,19351355,0,0,281,14626
"06085","1","SIC_0J91","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,19,161746,0,0,163,8512
"06085","1","SIC_0J92","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,15,392001,0,0,502,26133
"06085","1","SIC_0J93","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 93 Finance, Taxation, and Monetary Policy","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,251,3685477,0,0,282,14683
"06085","1","SIC_0J94","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,281,3611720,0,0,247,12853
"06085","1","SIC_0J95","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,8,107022,0,0,257,13377
"06085","1","SIC_0J96","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,152,3022554,0,0,382,19885
"06085","1","SIC_0J97","29","0",1976,"A","","Santa Clara County, California","Federal Government","SIC 97 National Security and Intl. Affairs","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,597,8370835,0,0,269,14021
"06085","2","SIC_0Z","27","0",1976,"A","","Santa Clara County, California","State Government","All Industries","County, Total -- by ownership sector","All establishment sizes",105,5346,83595468,0,0,300,15637
"06085","2","SIC_0I","28","0",1976,"A","","Santa Clara County, California","State Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",40,3773,55430720,0,0,282,14691
"06085","2","SIC_0I80","29","0",1976,"A","","Santa Clara County, California","State Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",32,994,15905282,0,0,307,16001
"06085","2","SIC_0I82","29","0",1976,"A","N","Santa Clara County, California","State Government","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","2","SIC_0I83","29","0",1976,"A","N","Santa Clara County, California","State Government","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","2","SIC_0J","28","0",1976,"A","","Santa Clara County, California","State Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",65,1573,28164748,0,0,344,17905
"06085","2","SIC_0J91","29","0",1976,"A","N","Santa Clara County, California","State Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","2","SIC_0J92","29","0",1976,"A","","Santa Clara County, California","State Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",6,188,4405283,0,0,450,23432
"06085","2","SIC_0J93","29","0",1976,"A","N","Santa Clara County, California","State Government","SIC 93 Finance, Taxation, and Monetary Policy","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","2","SIC_0J94","29","0",1976,"A","","Santa Clara County, California","State Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",18,685,11254342,0,0,315,16429
"06085","2","SIC_0J95","29","0",1976,"A","N","Santa Clara County, California","State Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","2","SIC_0J96","29","0",1976,"A","","Santa Clara County, California","State Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",37,533,9360157,0,0,337,17561
"06085","3","SIC_0Z","27","0",1976,"A","","Santa Clara County, California","Local Government","All Industries","County, Total -- by ownership sector","All establishment sizes",41,11817,98835077,0,0,160,8363
"06085","3","SIC_0E","28","0",1976,"A","N","Santa Clara County, California","Local Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","3","SIC_0E41","29","0",1976,"A","N","Santa Clara County, California","Local Government","SIC 41 Local And Interurban Passenger Transit","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","3","SIC_0E49","29","0",1976,"A","N","Santa Clara County, California","Local Government","SIC 49 Electric, Gas, And Sanitary Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","3","SIC_0I","28","0",1976,"A","","Santa Clara County, California","Local Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",37,11146,88306431,0,0,152,7922
"06085","3","SIC_0I82","29","0",1976,"A","","Santa Clara County, California","Local Government","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",37,11146,88306431,0,0,152,7922
"06085","3","SIC_0J","28","0",1976,"A","N","Santa Clara County, California","Local Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","3","SIC_0J91","29","0",1976,"A","N","Santa Clara County, California","Local Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06085","3","SIC_0J95","29","0",1976,"A","N","Santa Clara County, California","Local Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
