"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06075","0","SIC_0Z","26","0",1976,"A","","San Francisco County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",19870,440498,5792051735,0,0,252,13148
"06075","1","SIC_0Z","27","0",1976,"A","","San Francisco County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",75,30836,471114408,0,0,293,15278
"06075","1","SIC_0A","28","0",1976,"A","","San Francisco County, California","Federal Government","Agriculture, Forestry, and Fishing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,2,13893,0,0,133,6946
"06075","1","SIC_0A07","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 07 Agricultural Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,2,13893,0,0,133,6946
"06075","1","SIC_0D","28","0",1976,"A","","San Francisco County, California","Federal Government","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",2,51,690315,0,0,260,13535
"06075","1","SIC_0D27","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,47,664855,0,0,272,14145
"06075","1","SIC_0D37","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 37 Transportation Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,4,25460,0,0,122,6365
"06075","1","SIC_0E","28","0",1976,"A","","San Francisco County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",3,8099,131072538,0,0,311,16183
"06075","1","SIC_0E43","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,7666,124770141,0,0,312,16275
"06075","1","SIC_0E48","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,433,6302397,0,0,279,14555
"06075","1","SIC_0G","28","0",1976,"A","","San Francisco County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",6,1298,10020932,0,0,148,7720
"06075","1","SIC_0G53","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,846,7800450,0,0,177,9220
"06075","1","SIC_0G58","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,452,2220482,0,0,94,4912
"06075","1","SIC_0H","28","0",1976,"A","","San Francisco County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",4,164,2614638,0,0,306,15942
"06075","1","SIC_0H61","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,39,733032,0,0,361,18795
"06075","1","SIC_0H63","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,117,1753303,0,0,288,14985
"06075","1","SIC_0H65","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,8,128303,0,0,308,16037
"06075","1","SIC_0I","28","0",1976,"A","","San Francisco County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",14,2520,37021636,0,0,282,14691
"06075","1","SIC_0I70","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,35,177940,0,0,97,5084
"06075","1","SIC_0I73","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,3,70874,0,0,454,23624
"06075","1","SIC_0I79","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",6,456,6654413,0,0,280,14593
"06075","1","SIC_0I80","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1496,21805226,0,0,280,14575
"06075","1","SIC_0I81","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,4,79317,0,0,381,19829
"06075","1","SIC_0I86","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,6,18228,0,0,58,3038
"06075","1","SIC_0I89","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,520,8215638,0,0,303,15799
"06075","1","SIC_0J","28","0",1976,"A","","San Francisco County, California","Federal Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",45,18702,289680456,0,0,297,15489
"06075","1","SIC_0J91","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",9,3101,43848764,0,0,271,14140
"06075","1","SIC_0J92","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,807,18695552,0,0,445,23166
"06075","1","SIC_0J93","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 93 Finance, Taxation, and Monetary Policy","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,2849,51295684,0,0,346,18004
"06075","1","SIC_0J94","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",7,4086,58184002,0,0,273,14239
"06075","1","SIC_0J95","29","0",1976,"A","","San Francisco County, California","Federal Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,1527,26539585,0,0,334,17380
