"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06081","0","10","70","0","2012","A","","San Mateo County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",24242,340075,35110413469,2632967992,139331909,1985,103243,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.0,14020,4.3,10249369234,41.2,114621414,4.6,3731982,2.8,519,35.4,26995,35.4
"06081","1","10","71","0","2012","A","","San Mateo County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",62,3689,286079472,0,0,1491,77546,"",0.36,0.51,0.26,0.00,0.00,0.51,0.50,"",-3,-4.6,-71,-1.9,2289840,0.8,0,0.0,0,0.0,40,2.8,2078,2.8
"06081","1","102","72","0","2012","A","","San Mateo County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",62,3689,286079472,0,0,1491,77546,"",0.36,0.52,0.26,0.00,0.00,0.51,0.51,"",-3,-4.6,-71,-1.9,2289840,0.8,0,0.0,0,0.0,40,2.8,2078,2.8
"06081","1","1021","73","0","2012","A","","San Mateo County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",29,1839,118416424,0,0,1238,64380,"",0.35,1.03,0.55,0.00,0.00,0.53,0.53,"",-1,-3.3,-66,-3.5,-325279,-0.3,0,0.0,0,0.0,39,3.3,2037,3.3
"06081","1","1024","73","0","2012","A","","San Mateo County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",3,8,951826,0,0,2288,118978,"",0.72,0.04,0.03,0.00,0.00,0.69,0.69,"",0,0.0,1,14.3,88517,10.3,0,0.0,0,0.0,-29,-1.3,-1484,-1.2
"06081","1","1025","73","0","2012","A","","San Mateo County, California","Federal Government","Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,838,72698557,0,0,1668,86718,"",0.59,0.89,0.52,0.00,0.00,0.59,0.59,"",0,0.0,53,6.8,5578620,8.3,0,0.0,0,0.0,24,1.5,1224,1.4
"06081","1","1027","73","0","2012","A","","San Mateo County, California","Federal Government","Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,11,778541,0,0,1311,68193,"",1.66,0.87,0.59,0.00,0.00,0.66,0.66,"",0,0.0,-4,-26.7,-176088,-18.4,0,0.0,0,0.0,66,5.3,3472,5.4
"06081","1","1028","73","0","2012","A","","San Mateo County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",28,992,93234124,0,0,1807,93978,"",0.37,0.25,0.14,0.00,0.00,0.55,0.55,"",-1,-3.4,-57,-5.4,-2875930,-3.0,0,0.0,0,0.0,45,2.6,2336,2.5
"06081","1","48-49","74","0","2012","A","","San Mateo County, California","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",29,1839,118416424,0,0,1238,64380,"",0.36,1.14,0.59,0.00,0.00,0.52,0.52,"",-1,-3.3,-66,-3.5,-325279,-0.3,0,0.0,0,0.0,39,3.3,2037,3.3
"06081","1","491","75","0","2012","A","","San Mateo County, California","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,1839,118416424,0,0,1238,64380,"",0.37,1.16,0.62,0.00,0.00,0.53,0.53,"",-1,-3.3,-66,-3.5,-325279,-0.3,0,0.0,0,0.0,39,3.3,2037,3.3
"06081","1","4911","76","0","2012","A","","San Mateo County, California","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",29,1839,118416424,0,0,1238,64380,"",0.37,1.16,0.62,0.00,0.00,0.53,0.53,"",-1,-3.3,-66,-3.5,-325279,-0.3,0,0.0,0,0.0,39,3.3,2037,3.3
"06081","1","49111","77","0","2012","A","","San Mateo County, California","Federal Government","Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",29,1839,118416424,0,0,1238,64380,"",0.37,1.16,0.62,0.00,0.00,0.53,0.53,"",-1,-3.3,-66,-3.5,-325279,-0.3,0,0.0,0,0.0,39,3.3,2037,3.3
"06081","1","491110","78","0","2012","A","","San Mateo County, California","Federal Government","Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",29,1839,118416424,0,0,1238,64380,"",0.37,1.16,0.62,0.00,0.00,0.53,0.53,"",-1,-3.3,-66,-3.5,-325279,-0.3,0,0.0,0,0.0,39,3.3,2037,3.3
"06081","1","54","74","0","2012","A","","San Mateo County, California","Federal Government","Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,8,951826,0,0,2288,118978,"",0.80,0.04,0.03,0.00,0.00,0.68,0.68,"",0,0.0,1,14.3,88517,10.3,0,0.0,0,0.0,-29,-1.3,-1484,-1.2
"06081","1","541","75","0","2012","A","","San Mateo County, California","Federal Government","Professional and technical services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,8,951826,0,0,2288,118978,"",0.80,0.04,0.03,0.00,0.00,0.68,0.68,"",0,0.0,1,14.3,88517,10.3,0,0.0,0,0.0,-29,-1.3,-1484,-1.2
"06081","1","5413","76","0","2012","A","","San Mateo County, California","Federal Government","Architectural and engineering services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,7,924476,0,0,2540,132068,"",0.92,0.05,0.04,0.00,0.00,0.78,0.77,"",0,0.0,1,16.7,93171,11.2,0,0.0,0,0.0,-52,-2.0,-2738,-2.0
"06081","1","54133","77","0","2012","A","","San Mateo County, California","Federal Government","Engineering services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,7,924476,0,0,2540,132068,"",0.92,0.05,0.04,0.00,0.00,0.77,0.77,"",0,0.0,1,16.7,93171,11.2,0,0.0,0,0.0,-52,-2.0,-2738,-2.0
"06081","1","541330","78","0","2012","A","","San Mateo County, California","Federal Government","Engineering services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,7,924476,0,0,2540,132068,"",0.92,0.05,0.04,0.00,0.00,0.77,0.77,"",0,0.0,1,16.7,93171,11.2,0,0.0,0,0.0,-52,-2.0,-2738,-2.0
"06081","1","5415","76","0","2012","A","","San Mateo County, California","Federal Government","Computer systems design and related services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,27350,0,0,526,27350,"",9.41,3.25,0.81,0.00,0.00,0.25,0.25,"",0,0.0,0,0.0,-4654,-14.5,0,0.0,0,0.0,-89,-14.5,-4654,-14.5
"06081","1","54151","77","0","2012","A","","San Mateo County, California","Federal Government","Computer systems design and related services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,1,27350,0,0,526,27350,"",9.41,3.25,0.81,0.00,0.00,0.25,0.25,"",0,0.0,0,0.0,-4654,-14.5,0,0.0,0,0.0,-89,-14.5,-4654,-14.5
"06081","1","541511","78","0","2012","A","","San Mateo County, California","Federal Government","Custom computer programming services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,1,27350,0,0,526,27350,"",188.14,129.09,56.59,0.00,0.00,0.43,0.43,"",0,0.0,0,0.0,-4654,-14.5,0,0.0,0,0.0,-89,-14.5,-4654,-14.5
