"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06081","0","10","70","0","2017","A","","San Mateo County, California","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",27889,400560,46540972079,3401106965,141689487,2234,116190,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",665,2.4,8920,2.3,4451834947,10.6,115712908,3.5,-4844022,-3.3,167,8.1,8721,8.1
"06081","1","10","71","0","2017","A","","San Mateo County, California","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",58,3744,329167084,0,0,1691,87922,"",0.34,0.48,0.25,0.00,0.00,0.52,0.52,"",-1,-1.7,-12,-0.3,7032009,2.2,0,0.0,0,0.0,42,2.5,2160,2.5
"06081","1","102","72","0","2017","A","","San Mateo County, California","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",58,3744,329167084,0,0,1691,87922,"",0.34,0.49,0.25,0.00,0.00,0.52,0.52,"",-1,-1.7,-12,-0.3,7032009,2.2,0,0.0,0,0.0,42,2.5,2160,2.5
"06081","1","1021","73","0","2017","A","","San Mateo County, California","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",26,1781,126222627,0,0,1363,70868,"",0.31,0.93,0.53,0.00,0.00,0.56,0.56,"",0,0.0,33,1.9,-975441,-0.8,0,0.0,0,0.0,-37,-2.6,-1910,-2.6
"06081","1","1024","73","0","2017","A","","San Mateo County, California","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,3,343301,0,0,2201,114434,"",0.48,0.02,0.01,0.00,0.00,0.62,0.62,"",0,0.0,0,0.0,-32773,-8.7,0,0.0,0,0.0,-24,-1.1,-1281,-1.1
"06081","1","1025","73","0","2017","A","","San Mateo County, California","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",2,974,98382473,0,0,1942,101009,"",0.51,0.85,0.52,0.00,0.00,0.61,0.61,"",0,0.0,3,0.3,6744659,7.4,0,0.0,0,0.0,128,7.1,6667,7.1
"06081","1","1027","73","0","2017","A","","San Mateo County, California","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,6,439328,0,0,1370,71242,"",2.08,0.47,0.31,0.00,0.00,0.64,0.64,"",-1,-50.0,-1,-14.3,-44286,-9.2,0,0.0,0,0.0,57,4.3,2967,4.3
"06081","1","1028","73","0","2017","A","","San Mateo County, California","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",27,980,103779355,0,0,2037,105942,"",0.40,0.23,0.13,0.00,0.00,0.56,0.56,"",0,0.0,-47,-4.6,1339850,1.3,0,0.0,0,0.0,118,6.1,6171,6.2
"06081","1","48-49","74","0","2017","A","","San Mateo County, California","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",26,1781,126222627,0,0,1363,70868,"",0.31,1.02,0.57,0.00,0.00,0.56,0.56,"",0,0.0,33,1.9,-975441,-0.8,0,0.0,0,0.0,-37,-2.6,-1910,-2.6
"06081","1","491","75","0","2017","A","","San Mateo County, California","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,1781,126222627,0,0,1363,70868,"",0.32,1.04,0.59,0.00,0.00,0.57,0.57,"",0,0.0,33,1.9,-975441,-0.8,0,0.0,0,0.0,-37,-2.6,-1910,-2.6
