"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06075","0","10","70","0","2006","A","","San Francisco County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",44133,536304,37932234352,3954484748,175992208,1360,70729,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1573,3.7,11364,2.2,2976263678,8.5,176621152,4.7,1959730,1.1,79,6.2,4139,6.2
"06075","1","10","71","0","2006","A","","San Francisco County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",131,15480,1149925265,0,0,1429,74285,"",0.49,1.42,1.02,0.00,0.00,0.72,0.72,"",-2,-1.5,-460,-2.9,3195973,0.3,0,0.0,0,0.0,46,3.3,2344,3.3
"06075","1","102","72","0","2006","A","","San Francisco County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",131,15480,1149925265,0,0,1429,74285,"",0.49,1.44,1.03,0.00,0.00,0.72,0.72,"",-2,-1.5,-460,-2.9,3195973,0.3,0,0.0,0,0.0,46,3.3,2344,3.3
"06075","1","1021","73","0","2006","A","","San Francisco County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",49,5073,291963008,0,0,1107,57550,"",0.47,1.49,0.99,0.00,0.00,0.67,0.67,"",0,0.0,-254,-4.8,-820288,-0.3,0,0.0,0,0.0,50,4.7,2584,4.7
"06075","1","1022","73","0","2006","A","","San Francisco County, California","Federal Government","Information","County, by Supersector -- by ownership sector","All establishment sizes",1,10,848800,0,0,1592,82810,"",2.76,0.37,0.29,0.00,0.00,0.78,0.78,"",0,0.0,-1,-9.1,-21740,-2.5,0,0.0,0,0.0,115,7.8,5998,7.8
"06075","1","1023","73","0","2006","A","","San Francisco County, California","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",3,261,28770328,0,0,2124,110443,"",0.55,4.86,4.23,0.00,0.00,0.87,0.87,"",0,0.0,4,1.6,-486824,-1.7,0,0.0,0,0.0,-62,-2.8,-3214,-2.8
"06075","1","1024","73","0","2006","A","","San Francisco County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",3,296,26128564,0,0,1699,88372,"",0.38,1.15,0.86,0.00,0.00,0.75,0.75,"",0,0.0,-7,-2.3,181005,0.7,0,0.0,0,0.0,52,3.2,2736,3.2
"06075","1","1025","73","0","2006","A","","San Francisco County, California","Federal Government","Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1703,110445869,0,0,1247,64851,"",0.29,1.52,1.00,0.00,0.00,0.66,0.66,"",0,0.0,-8,-0.5,-1556161,-1.4,0,0.0,0,0.0,-12,-1.0,-628,-1.0
"06075","1","1026","73","0","2006","A","","San Francisco County, California","Federal Government","Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",3,488,29430183,0,0,1159,60267,"",0.50,2.26,2.34,0.00,0.00,1.03,1.03,"",-1,-25.0,-18,-3.6,1845224,6.7,0,0.0,0,0.0,111,10.6,5760,10.6
"06075","1","1028","73","0","2006","A","","San Francisco County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",71,7649,662338513,0,0,1665,86592,"",0.52,1.35,1.01,0.00,0.00,0.75,0.75,"",-1,-1.4,-176,-2.2,4054757,0.6,0,0.0,0,0.0,47,2.9,2466,2.9
