"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06001","0","10","70","0","2006","A","","Alameda County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",49065,683616,38227854030,4726704812,215597410,1075,55920,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1927,4.1,8136,1.2,2324770555,6.5,117122863,2.5,-1276184,-0.6,53,5.2,2768,5.2
"06001","1","10","71","0","2006","A","","Alameda County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",114,10501,703566452,0,0,1288,67002,"",0.39,0.75,0.62,0.00,0.00,0.82,0.82,"",0,0.0,-91,-0.9,11727773,1.7,0,0.0,0,0.0,32,2.5,1685,2.6
"06001","1","102","72","0","2006","A","","Alameda County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",114,10501,703566452,0,0,1288,67002,"",0.39,0.77,0.63,0.00,0.00,0.82,0.82,"",0,0.0,-91,-0.9,11727773,1.7,0,0.0,0,0.0,32,2.5,1685,2.6
"06001","1","1021","73","0","2006","A","","Alameda County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",38,5922,374001844,0,0,1215,63159,"",0.33,1.36,1.26,0.00,0.00,0.93,0.93,"",0,0.0,86,1.5,21020578,6.0,0,0.0,0,0.0,52,4.5,2675,4.4
"06001","1","1023","73","0","2006","A","","Alameda County, California","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,2,213002,0,0,2048,106501,"",0.17,0.03,0.03,0.00,0.00,1.07,1.06,"",0,0.0,0,0.0,5473,2.6,0,0.0,0,0.0,53,2.7,2736,2.6
"06001","1","1024","73","0","2006","A","","Alameda County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,18,1662875,0,0,1785,92812,"",0.23,0.06,0.05,0.00,0.00,1.00,0.99,"",0,0.0,0,0.0,123401,8.0,0,0.0,0,0.0,125,7.5,6486,7.5
"06001","1","1026","73","0","2006","A","","Alameda County, California","Federal Government","Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",5,118,8749757,0,0,1425,74098,"",0.75,0.43,0.69,0.00,0.00,1.61,1.61,"",1,25.0,0,0.0,842525,10.7,0,0.0,0,0.0,137,10.6,7135,10.7
"06001","1","1028","73","0","2006","A","","Alameda County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",68,4441,318938974,0,0,1381,71814,"",0.45,0.62,0.48,0.00,0.00,0.79,0.79,"",-1,-1.4,-177,-3.8,-10264204,-3.1,0,0.0,0,0.0,10,0.7,530,0.7
"06001","1","48-49","74","0","2006","A","","Alameda County, California","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",38,5922,374001844,0,0,1215,63159,"",0.34,1.47,1.33,0.00,0.00,0.90,0.90,"",0,0.0,86,1.5,21020578,6.0,0,0.0,0,0.0,52,4.5,2675,4.4
"06001","1","488","75","0","2006","A","","Alameda County, California","Federal Government","Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,585,74842352,0,0,2461,127990,"",2.49,7.72,6.75,0.00,0.00,0.87,0.87,"",0,0.0,166,39.6,12466583,20.0,0,0.0,0,0.0,-403,-14.1,-20937,-14.1
