"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","0","SIC_0Z","26","0",1986,"A","","San Mateo County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",14658,276819,6879573465,1865957073,38649481,477,24852
"06081","1","SIC_0Z","27","0",1986,"A","","San Mateo County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",47,5370,149945592,0,0,536,27922
"06081","1","SIC_0E","28","0",1986,"A","","San Mateo County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",24,1908,58176080,0,0,586,30490
"06081","1","SIC_0E43","29","0",1986,"A","","San Mateo County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",24,1908,58176080,0,0,586,30490
"06081","1","SIC_0E431","30","0",1986,"A","","San Mateo County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",24,1908,58176080,0,0,586,30490
"06081","1","SIC_0E4311","31","0",1986,"A","","San Mateo County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",24,1908,58176080,0,0,586,30490
"06081","1","SIC_0I","28","0",1986,"A","","San Mateo County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",2,30,1197119,0,0,767,39903
"06081","1","SIC_0I73","29","0",1986,"A","","San Mateo County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1,39879,0,0,766,39879
"06081","1","SIC_0I739","30","0",1986,"A","","San Mateo County, California","Federal Government","1972 SIC 739 Miscellaneous Business Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,1,39879,0,0,766,39879
"06081","1","SIC_0I7391","31","0",1986,"A","","San Mateo County, California","Federal Government","1972 SIC 7391 Research and Development Laboratories","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,1,39879,0,0,766,39879
"06081","1","SIC_0I89","29","0",1986,"A","","San Mateo County, California","Federal Government","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,29,1157240,0,0,767,39904
"06081","1","SIC_0I899","30","0",1986,"A","","San Mateo County, California","Federal Government","SIC 899 Services, Not elsewhere classified","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,29,1157240,0,0,767,39904
