"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06085","0","SIC_0Z","26","0",1979,"A","","Santa Clara County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",24318,639604,9828044023,0,0,295,15365
"06085","1","SIC_0Z","27","0",1979,"A","","Santa Clara County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",39,10936,207558250,0,0,364,18979
"06085","1","SIC_0E","28","0",1979,"A","","Santa Clara County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",1,3545,67426172,0,0,365,19020
"06085","1","SIC_0E43","29","0",1979,"A","","Santa Clara County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,3545,67426172,0,0,365,19020
"06085","1","SIC_0F","28","0",1979,"A","","Santa Clara County, California","Federal Government","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1,4,71550,0,0,343,17887
"06085","1","SIC_0F50","29","0",1979,"A","","Santa Clara County, California","Federal Government","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,4,71550,0,0,343,17887
"06085","1","SIC_0G","28","0",1979,"A","","Santa Clara County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",7,574,4192599,0,0,140,7304
"06085","1","SIC_0G53","29","0",1979,"A","","Santa Clara County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,397,3133774,0,0,151,7893
"06085","1","SIC_0G58","29","0",1979,"A","","Santa Clara County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,160,910278,0,0,109,5689
"06085","1","SIC_0G59","29","0",1979,"A","","Santa Clara County, California","Federal Government","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,17,148547,0,0,168,8738
"06085","1","SIC_0H","28","0",1979,"A","","Santa Clara County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",1,7,73647,0,0,202,10521
"06085","1","SIC_0H61","29","0",1979,"A","","Santa Clara County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,7,73647,0,0,202,10521
"06085","1","SIC_0I","28","0",1979,"A","","Santa Clara County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",9,5273,107481642,0,0,391,20383
