"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06075","0","SIC_0Z","26","0",1979,"A","","San Francisco County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",22666,528041,8403483289,0,0,306,15914
"06075","1","SIC_0Z","27","0",1979,"A","","San Francisco County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",78,31535,583795478,0,0,356,18512
"06075","1","SIC_0A","28","0",1979,"A","","San Francisco County, California","Federal Government","Agriculture, Forestry, and Fishing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,2,10770,0,0,103,5385
"06075","1","SIC_0A07","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 07 Agricultural Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,2,10770,0,0,103,5385
"06075","1","SIC_0D","28","0",1979,"A","","San Francisco County, California","Federal Government","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,47,863498,0,0,353,18372
"06075","1","SIC_0D27","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,47,863498,0,0,353,18372
"06075","1","SIC_0E","28","0",1979,"A","","San Francisco County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",3,7972,152667161,0,0,368,19150
"06075","1","SIC_0E43","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,7912,151638303,0,0,368,19165
"06075","1","SIC_0E48","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,60,1028858,0,0,329,17147
"06075","1","SIC_0G","28","0",1979,"A","","San Francisco County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",9,876,8831645,0,0,193,10081
"06075","1","SIC_0G53","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,587,6326694,0,0,207,10778
"06075","1","SIC_0G54","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,24,341231,0,0,273,14217
"06075","1","SIC_0G58","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,236,1814270,0,0,147,7687
"06075","1","SIC_0G59","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,29,349450,0,0,231,12050
"06075","1","SIC_0H","28","0",1979,"A","","San Francisco County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",2,165,3302604,0,0,384,20015
"06075","1","SIC_0H61","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,37,798061,0,0,414,21569
"06075","1","SIC_0H63","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,128,2504543,0,0,376,19566
"06075","1","SIC_0I","28","0",1979,"A","","San Francisco County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",16,2937,50376550,0,0,329,17152
"06075","1","SIC_0I70","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,57,423443,0,0,142,7428
"06075","1","SIC_0I73","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,77,662674,0,0,165,8606
"06075","1","SIC_0I79","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,643,7906439,0,0,236,12296
"06075","1","SIC_0I80","29","0",1979,"A","","San Francisco County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,1603,31735367,0,0,380,19797
