"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06001","0","10","70","0","2007","A","","Alameda County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",49291,686655,39955719775,4907310731,208962082,1119,58189,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",226,0.5,3039,0.4,1727865745,4.5,180605919,3.8,-6635328,-3.1,44,4.1,2269,4.1
"06001","1","10","71","0","2007","A","","Alameda County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",113,10319,708886014,0,0,1321,68700,"",0.32,0.75,0.60,0.00,0.00,0.81,0.81,"",-1,-0.9,-182,-1.7,5319562,0.8,0,0.0,0,0.0,33,2.6,1698,2.5
"06001","1","102","72","0","2007","A","","Alameda County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",113,10319,708886014,0,0,1321,68700,"",0.32,0.76,0.61,0.00,0.00,0.81,0.81,"",-1,-0.9,-182,-1.7,5319562,0.8,0,0.0,0,0.0,33,2.6,1698,2.5
"06001","1","1021","73","0","2007","A","","Alameda County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",30,5191,290275103,0,0,1075,55915,"",0.17,1.22,1.00,0.00,0.00,0.82,0.82,"",-8,-21.1,-731,-12.3,-83726741,-22.4,0,0.0,0,0.0,-140,-11.5,-7244,-11.5
"06001","1","1023","73","0","2007","A","","Alameda County, California","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,2,221462,0,0,2129,110731,"",0.17,0.03,0.03,0.00,0.00,1.07,1.07,"",0,0.0,0,0.0,8460,4.0,0,0.0,0,0.0,81,4.0,4230,4.0
"06001","1","1024","73","0","2007","A","","Alameda County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",2,18,1712445,0,0,1847,96025,"",0.23,0.06,0.05,0.00,0.00,0.99,0.99,"",0,0.0,0,0.0,49570,3.0,0,0.0,0,0.0,62,3.5,3213,3.5
"06001","1","1026","73","0","2007","A","","Alameda County, California","Federal Government","Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",6,150,10006528,0,0,1283,66710,"",0.90,0.54,0.76,0.00,0.00,1.40,1.40,"",1,20.0,32,27.1,1256771,14.4,0,0.0,0,0.0,-142,-10.0,-7388,-10.0
"06001","1","1028","73","0","2007","A","","Alameda County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",74,4957,406670476,0,0,1578,82034,"",0.49,0.69,0.59,0.00,0.00,0.85,0.85,"",6,8.8,516,11.6,87731502,27.5,0,0.0,0,0.0,197,14.3,10220,14.2
"06001","1","48-49","74","0","2007","A","","Alameda County, California","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",30,5191,290275103,0,0,1075,55915,"",0.18,1.32,1.05,0.00,0.00,0.80,0.80,"",-8,-21.1,-731,-12.3,-83726741,-22.4,0,0.0,0,0.0,-140,-11.5,-7244,-11.5
"06001","1","491","75","0","2007","A","","Alameda County, California","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,5191,290275103,0,0,1075,55915,"",0.18,1.34,1.09,0.00,0.00,0.81,0.81,"",-4,-11.8,-146,-2.7,-8884389,-3.0,0,0.0,0,0.0,-3,-0.3,-141,-0.3
