"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06001","0","SIC_0Z","26","0",1984,"A","","Alameda County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",24217,507606,10673344851,2885154779,95632346,404,21026
"06001","1","SIC_0Z","27","0",1984,"A","","Alameda County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",115,21531,531813616,0,0,474,24699
"06001","1","SIC_0E","28","0",1984,"A","","Alameda County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",17,6723,188456959,0,0,539,28031
"06001","1","SIC_0E42","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 42 Trucking And Warehousing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1263,33578991,0,0,511,26586
"06001","1","SIC_0E422","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 422 Public Warehousing and Storage","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,1263,33578991,0,0,511,26586
"06001","1","SIC_0E4226","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 4226 Special warehousing and storage, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,1263,33578991,0,0,511,26586
"06001","1","SIC_0E43","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,5078,146080043,0,0,553,28767
"06001","1","SIC_0E431","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",15,5078,146080043,0,0,553,28767
"06001","1","SIC_0E4311","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",15,5078,146080043,0,0,553,28767
"06001","1","SIC_0E44","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 44 Water Transportation","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,383,8797925,0,0,441,22971
"06001","1","SIC_0E441","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 441 Deep Sea Foreign Trans. of Freight","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,383,8797925,0,0,441,22971
"06001","1","SIC_0E4411","31","0",1984,"A","","Alameda County, California","Federal Government","1972 SIC 4411 Deep Sea Foreign Transportation","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,383,8797925,0,0,441,22971
"06001","1","SIC_0F","28","0",1984,"A","","Alameda County, California","Federal Government","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1,77,1680190,0,0,419,21820
"06001","1","SIC_0F50","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,77,1680190,0,0,419,21820
"06001","1","SIC_0F509","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 509 Miscellaneous Durable Goods","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,77,1680190,0,0,419,21820
"06001","1","SIC_0F5093","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 5093 Scrap and waste materials","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,77,1680190,0,0,419,21820
"06001","1","SIC_0G","28","0",1984,"A","","Alameda County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",24,1743,23107050,0,0,254,13257
"06001","1","SIC_0G53","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",11,1399,19742105,0,0,271,14111
"06001","1","SIC_0G531","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 531 Department Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",3,64,522438,0,0,156,8163
"06001","1","SIC_0G5311","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 5311 Department stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",3,64,522438,0,0,156,8163
"06001","1","SIC_0G539","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 539 Misc. General Merchandise Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",8,1335,19219667,0,0,276,14396
"06001","1","SIC_0G5399","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 5399 Misc. general merchandise stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",8,1335,19219667,0,0,276,14396
"06001","1","SIC_0G54","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,40,735150,0,0,353,18378
"06001","1","SIC_0G541","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 541 Grocery Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,40,735150,0,0,353,18378
"06001","1","SIC_0G5411","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 5411 Grocery stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,40,735150,0,0,353,18378
"06001","1","SIC_0G58","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",9,288,2414700,0,0,161,8384
"06001","1","SIC_0G581","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 581 Eating and Drinking Places","County, 3-digit SIC -- by ownership sector","All establishment sizes",9,288,2414700,0,0,161,8384
"06001","1","SIC_0G5810","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 5810 Eating and Drinking Places","County, 4-digit SIC -- by ownership sector","All establishment sizes",9,288,2414700,0,0,161,8384
"06001","1","SIC_0G59","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,17,215095,0,0,243,12652
"06001","1","SIC_0G592","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 592 Liquor Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",3,17,215095,0,0,243,12652
"06001","1","SIC_0G5921","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 5921 Liquor stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",3,17,215095,0,0,243,12652
"06001","1","SIC_0I","28","0",1984,"A","","Alameda County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",9,3046,67979266,0,0,429,22317
"06001","1","SIC_0I70","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,10,51284,0,0,98,5128
"06001","1","SIC_0I704","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 704 Membership-Basis Organization Hotels","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,10,51284,0,0,98,5128
"06001","1","SIC_0I7041","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 7041 Membership-basis organization hotels","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,10,51284,0,0,98,5128
"06001","1","SIC_0I73","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,94,2611820,0,0,534,27785
"06001","1","SIC_0I739","30","0",1984,"A","","Alameda County, California","Federal Government","1972 SIC 739 Miscellaneous Business Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,94,2611820,0,0,534,27785
"06001","1","SIC_0I7391","31","0",1984,"A","","Alameda County, California","Federal Government","1972 SIC 7391 Research and Development Laboratories","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,94,2611820,0,0,534,27785
"06001","1","SIC_0I76","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 76 Miscellaneous Repair Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,1414,33918621,0,0,461,23987
"06001","1","SIC_0I769","30","0",1984,"A","","Alameda County, California","Federal Government","SIC 769 Miscellaneous Repair Shops","County, 3-digit SIC -- by ownership sector","All establishment sizes",0,1414,33918621,0,0,461,23987
"06001","1","SIC_0I7699","31","0",1984,"A","","Alameda County, California","Federal Government","SIC 7699 Repair services, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",0,1414,33918621,0,0,461,23987
"06001","1","SIC_0I79","29","0",1984,"A","","Alameda County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,101,894420,0,0,170,8855
