"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06085","0","SIC_0Z","26","0",1998,"A","","Santa Clara County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",50267,961528,49419766691,6988319159,198123152,988,51397
"06085","1","SIC_0Z","27","0",1998,"A","","Santa Clara County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",67,11055,518177336,0,0,901,46872
"06085","1","SIC_0E","28","0",1998,"A","","Santa Clara County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",21,4711,197660969,0,0,806,41957
"06085","1","SIC_0E43","29","0",1998,"A","","Santa Clara County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",21,4711,197660969,0,0,806,41957
"06085","1","SIC_0E431","30","0",1998,"A","","Santa Clara County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",21,4711,197660969,0,0,806,41957
"06085","1","SIC_0E4311","31","0",1998,"A","","Santa Clara County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",21,4711,197660969,0,0,806,41957
"06085","1","SIC_0G","28","0",1998,"A","","Santa Clara County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",4,93,2419474,0,0,500,26015
"06085","1","SIC_0G54","29","0",1998,"A","","Santa Clara County, California","Federal Government","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,60,1760466,0,0,564,29341
"06085","1","SIC_0G541","30","0",1998,"A","","Santa Clara County, California","Federal Government","SIC 541 Grocery Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",2,60,1760466,0,0,564,29341
"06085","1","SIC_0G5411","31","0",1998,"A","","Santa Clara County, California","Federal Government","SIC 5411 Grocery stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,60,1760466,0,0,564,29341
