"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06085","0","10","70","0","2010","A","","Santa Clara County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",60389,842581,75327919382,6016877022,303992687,1719,89401,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",354,0.6,-6357,-0.7,7136395678,10.5,115577546,2.0,44310717,17.1,174,11.3,9075,11.3
"06085","1","10","71","0","2010","A","","Santa Clara County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",95,10597,846834779,0,0,1537,79911,"",0.21,0.54,0.33,0.00,0.00,0.60,0.60,"",2,2.2,-58,-0.5,140643593,19.9,0,0.0,0,0.0,262,20.5,13635,20.6
"06085","1","102","72","0","2010","A","","Santa Clara County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",95,10597,846834779,0,0,1537,79911,"",0.21,0.55,0.33,0.00,0.00,0.60,0.60,"",2,2.2,-58,-0.5,140643593,19.9,0,0.0,0,0.0,262,20.5,13635,20.6
"06085","1","1021","73","0","2010","A","","Santa Clara County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",41,3328,186708962,0,0,1079,56107,"",0.19,0.69,0.36,0.00,0.00,0.53,0.53,"",0,0.0,-298,-8.2,-7407349,-3.8,0,0.0,0,0.0,50,4.9,2576,4.8
"06085","1","1024","73","0","2010","A","","Santa Clara County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,5,552611,0,0,2277,118417,"",0.09,0.01,0.01,0.00,0.00,0.76,0.76,"",0,0.0,2,66.7,93439,20.3,0,0.0,0,0.0,-440,-16.2,-22867,-16.2
"06085","1","1025","73","0","2010","A","","Santa Clara County, California","Federal Government","Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,2846,258250697,0,0,1745,90744,"",0.12,1.24,0.85,0.00,0.00,0.69,0.69,"",0,0.0,-347,-10.9,109776255,73.9,0,0.0,0,0.0,851,95.2,44242,95.1
"06085","1","1028","73","0","2010","A","","Santa Clara County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",52,4419,401322509,0,0,1747,90819,"",0.26,0.40,0.25,0.00,0.00,0.63,0.63,"",3,6.1,610,16.0,38683078,10.7,0,0.0,0,0.0,-84,-4.6,-4387,-4.6
"06085","1","44-45","74","0","2010","A","","Santa Clara County, California","Federal Government","Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,73,2501223,0,0,662,34421,"",0.41,0.21,0.14,0.00,0.00,0.65,0.65,"",0,0.0,0,0.0,108212,4.5,0,0.0,0,0.0,34,5.4,1752,5.4
"06085","1","445","75","0","2010","A","","Santa Clara County, California","Federal Government","Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,57,2180432,0,0,731,38031,"",0.71,0.63,0.35,0.00,0.00,0.56,0.56,"",0,0.0,-1,-1.7,102373,4.9,0,0.0,0,0.0,47,6.9,2458,6.9
"06085","1","4451","76","0","2010","A","","Santa Clara County, California","Federal Government","Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,57,2180432,0,0,731,38031,"",0.71,0.63,0.35,0.00,0.00,0.56,0.56,"",0,0.0,-1,-1.7,102373,4.9,0,0.0,0,0.0,47,6.9,2458,6.9
