"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06085","0","10","70","0","2005","A","","Santa Clara County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",52209,854927,62147377397,6200518138,301149799,1398,72693,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",427,0.8,9887,1.2,2712231529,4.6,166855734,2.8,10246730,3.5,45,3.3,2359,3.4
"06085","1","10","71","0","2005","A","","Santa Clara County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",94,10517,661845383,0,0,1210,62930,"",0.29,0.59,0.35,0.00,0.00,0.59,0.59,"",26,38.2,609,6.1,123263399,22.9,0,0.0,0,0.0,165,15.8,8571,15.8
"06085","1","102","72","0","2005","A","","Santa Clara County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",94,10517,661845383,0,0,1210,62930,"",0.29,0.60,0.35,0.00,0.00,0.59,0.59,"",26,38.2,609,6.1,123263399,22.9,0,0.0,0,0.0,165,15.8,8571,15.8
"06085","1","1021","73","0","2005","A","","Santa Clara County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",46,3388,173769497,0,0,986,51285,"",0.36,0.60,0.35,0.00,0.00,0.58,0.58,"",22,91.7,-754,-18.2,-34569812,-16.6,0,0.0,0,0.0,19,2.0,989,2.0
"06085","1","1024","73","0","2005","A","","Santa Clara County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,3,348897,0,0,1964,102116,"",0.11,0.01,0.01,0.00,0.00,0.83,0.83,"",0,0.0,-5,-62.5,-218272,-38.5,0,0.0,0,0.0,668,51.5,34730,51.5
"06085","1","1025","73","0","2005","A","","Santa Clara County, California","Federal Government","Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,3228,161370639,0,0,961,49984,"",0.24,1.80,0.88,0.00,0.00,0.49,0.49,"",0,0.0,-8,-0.2,-940116,-0.6,0,0.0,0,0.0,-4,-0.4,-179,-0.4
"06085","1","1026","73","0","2005","A","","Santa Clara County, California","Federal Government","Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",2,25,627919,0,0,483,25117,"",0.28,0.07,0.03,0.00,0.00,0.42,0.42,"",0,0.0,0,0.0,2798,0.4,0,0.0,0,0.0,2,0.4,112,0.4
"06085","1","1028","73","0","2005","A","","Santa Clara County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",45,3872,325728431,0,0,1618,84124,"",0.27,0.42,0.30,0.00,0.00,0.70,0.70,"",5,12.5,1375,55.1,158988801,95.4,0,0.0,0,0.0,334,26.0,17337,26.0
"06085","1","44-45","74","0","2005","A","","Santa Clara County, California","Federal Government","Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",3,161,3932648,0,0,470,24452,"",0.98,0.48,0.28,0.00,0.00,0.58,0.58,"",2,200.0,100,163.9,1885953,92.1,0,0.0,0,0.0,-178,-27.5,-9238,-27.4
"06085","1","445","75","0","2005","A","","Santa Clara County, California","Federal Government","Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,60,1971437,0,0,634,32949,"",0.83,0.68,0.39,0.00,0.00,0.57,0.57,"",0,0.0,-1,-1.6,-75258,-3.7,0,0.0,0,0.0,-14,-2.2,-741,-2.2
"06085","1","4451","76","0","2005","A","","Santa Clara County, California","Federal Government","Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,60,1971437,0,0,634,32949,"",0.83,0.68,0.39,0.00,0.00,0.57,0.57,"",0,0.0,-1,-1.6,-75258,-3.7,0,0.0,0,0.0,-14,-2.2,-741,-2.2
