"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06085","0","SIC_0Z","26","0",1993,"A","","Santa Clara County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",42308,798212,30364102749,5490560406,191656347,731,38040
"06085","1","SIC_0Z","27","0",1993,"A","","Santa Clara County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",86,13797,572049236,0,0,797,41461
"06085","1","SIC_0E","28","0",1993,"A","","Santa Clara County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",18,4568,173994888,0,0,732,38089
"06085","1","SIC_0E43","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",18,4568,173994888,0,0,732,38089
"06085","1","SIC_0E431","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",18,4568,173994888,0,0,732,38089
"06085","1","SIC_0E4311","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",18,4568,173994888,0,0,732,38089
"06085","1","SIC_0F","28","0",1993,"A","","Santa Clara County, California","Federal Government","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1,5,184237,0,0,708,36847
"06085","1","SIC_0F50","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,5,184237,0,0,708,36847
"06085","1","SIC_0F509","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 509 Miscellaneous Durable Goods","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,5,184237,0,0,708,36847
"06085","1","SIC_0F5093","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 5093 Scrap and waste materials","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,5,184237,0,0,708,36847
"06085","1","SIC_0G","28","0",1993,"A","","Santa Clara County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",4,335,5468413,0,0,313,16323
"06085","1","SIC_0G53","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,120,2260387,0,0,362,18836
"06085","1","SIC_0G531","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 531 Department Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,120,2260387,0,0,362,18836
"06085","1","SIC_0G5311","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 5311 Department stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,120,2260387,0,0,362,18836
"06085","1","SIC_0G58","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,215,3208026,0,0,286,14921
"06085","1","SIC_0G581","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 581 Eating and Drinking Places","County, 3-digit SIC -- by ownership sector","All establishment sizes",3,215,3208026,0,0,286,14921
"06085","1","SIC_0G5810","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 5810 Eating and Drinking Places","County, 4-digit SIC -- by ownership sector","All establishment sizes",3,215,3208026,0,0,286,14921
"06085","1","SIC_0H","28","0",1993,"A","","Santa Clara County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",1,277,13883822,0,0,963,50122
"06085","1","SIC_0H63","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,277,13883822,0,0,963,50122
"06085","1","SIC_0H639","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 639 Insurance Carriers, NEC","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,277,13883822,0,0,963,50122
"06085","1","SIC_0H6399","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 6399 Insurance carriers, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,277,13883822,0,0,963,50122
"06085","1","SIC_0I","28","0",1993,"A","","Santa Clara County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",6,3528,146937566,0,0,800,41648
"06085","1","SIC_0I70","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,14,220125,0,0,302,15723
"06085","1","SIC_0I701","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 701 Hotels and Motels","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,14,220125,0,0,302,15723
"06085","1","SIC_0I7011","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 7011 Hotels and motels","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,14,220125,0,0,302,15723
"06085","1","SIC_0I79","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,10,66233,0,0,127,6623
"06085","1","SIC_0I799","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 799 Misc. Amusement, Recreation Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,10,66233,0,0,127,6623
"06085","1","SIC_0I7999","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 7999 Amusement and recreation, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,10,66233,0,0,127,6623
"06085","1","SIC_0I80","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,3500,146477518,0,0,804,41850
"06085","1","SIC_0I806","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 806 Hospitals","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,3500,146477518,0,0,804,41850
"06085","1","SIC_0I8062","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 8062 General medical and surgical hospitals","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,3500,146477518,0,0,804,41850
"06085","1","SIC_0I86","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0
"06085","1","SIC_0I861","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 861 Business Associations","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0
"06085","1","SIC_0I8611","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 8611 Business associations","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0
"06085","1","SIC_0I87","29","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 87 Engineering and Management Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,4,173690,0,0,835,43422
"06085","1","SIC_0I871","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 871 Engineering and Architectural Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,0,26746,0,0,0,0
"06085","1","SIC_0I8711","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 8711 Engineering services","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,0,26746,0,0,0,0
"06085","1","SIC_0I873","30","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 873 Research and Testing Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,3,146944,0,0,941,48981
"06085","1","SIC_0I8731","31","0",1993,"A","","Santa Clara County, California","Federal Government","SIC 8731 Commercial physical research","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,3,146944,0,0,941,48981
