"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06075","0","SIC_0Z","26","0",1982,"A","","San Francisco County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",25332,551774,11628517407,0,0,405,21074
"06075","1","SIC_0Z","27","0",1982,"A","","San Francisco County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",69,28544,673620659,0,0,453,23599
"06075","1","SIC_0A","28","0",1982,"A","","San Francisco County, California","Federal Government","Agriculture, Forestry, and Fishing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,1,8292,0,0,159,8292
"06075","1","SIC_0A07","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 07 Agricultural Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1,8292,0,0,159,8292
"06075","1","SIC_0D","28","0",1982,"A","","San Francisco County, California","Federal Government","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,40,930772,0,0,447,23269
"06075","1","SIC_0D27","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,40,930772,0,0,447,23269
"06075","1","SIC_0E","28","0",1982,"A","","San Francisco County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",2,7217,187227507,0,0,498,25942
"06075","1","SIC_0E43","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,7099,184697868,0,0,500,26017
"06075","1","SIC_0E48","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,118,2529639,0,0,412,21437
"06075","1","SIC_0G","28","0",1982,"A","","San Francisco County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",9,887,11278818,0,0,244,12715
"06075","1","SIC_0G53","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,599,8218958,0,0,263,13721
"06075","1","SIC_0G54","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,24,422231,0,0,338,17592
"06075","1","SIC_0G58","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,249,2462143,0,0,190,9888
"06075","1","SIC_0G59","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,15,175486,0,0,224,11699
"06075","1","SIC_0H","28","0",1982,"A","","San Francisco County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",2,181,4915207,0,0,522,27155
"06075","1","SIC_0H61","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,37,1055919,0,0,548,28538
"06075","1","SIC_0H63","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,144,3859288,0,0,515,26800
"06075","1","SIC_0I","28","0",1982,"A","","San Francisco County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",14,2996,64241839,0,0,412,21442
"06075","1","SIC_0I70","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,67,557574,0,0,160,8322
"06075","1","SIC_0I73","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,63,566642,0,0,172,8994
"06075","1","SIC_0I79","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,647,8806536,0,0,261,13611
"06075","1","SIC_0I80","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,1690,42657267,0,0,485,25240
"06075","1","SIC_0I81","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,18,342847,0,0,366,19047
"06075","1","SIC_0I82","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,22,412164,0,0,360,18734
"06075","1","SIC_0I89","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,489,10898809,0,0,428,22287
"06075","1","SIC_0J","28","0",1982,"A","","San Francisco County, California","Federal Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",40,17222,405018224,0,0,452,23517
"06075","1","SIC_0J91","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",8,2377,53115813,0,0,429,22345
"06075","1","SIC_0J92","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,1354,39486099,0,0,560,29162
"06075","1","SIC_0J93","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 93 Finance, Taxation, and Monetary Policy","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,2521,66359122,0,0,506,26322
"06075","1","SIC_0J94","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",6,2808,66092045,0,0,452,23537
"06075","1","SIC_0J95","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,1451,38613871,0,0,511,26611
"06075","1","SIC_0J96","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",13,1250,34755553,0,0,534,27804
"06075","1","SIC_0J97","29","0",1982,"A","","San Francisco County, California","Federal Government","SIC 97 National Security and Intl. Affairs","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,5461,106595721,0,0,375,19519
"06075","2","SIC_0Z","27","0",1982,"A","","San Francisco County, California","State Government","All Industries","County, Total -- by ownership sector","All establishment sizes",632,20216,422667145,0,0,402,20907
"06075","2","SIC_0I","28","0",1982,"A","","San Francisco County, California","State Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",210,13419,264190749,0,0,378,19687
