"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06075","0","10","70","0","2004","A","","San Francisco County, California","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",42914,520434,32459354675,3554421692,161825937,1199,62370,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-248,-0.6,-12474,-2.3,1105452819,3.5,-272412193,-7.1,51307928,46.4,68,6.0,3534,6.0
"06075","1","10","71","0","2004","A","","San Francisco County, California","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",124,17020,1185872295,0,0,1340,69676,"",0.46,1.54,1.17,0.00,0.00,0.76,0.76,"",23,22.8,-506,-2.9,53259790,4.7,0,0.0,0,0.0,97,7.8,5053,7.8
"06075","1","102","72","0","2004","A","","San Francisco County, California","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",124,17020,1185872295,0,0,1340,69676,"",0.47,1.57,1.20,0.00,0.00,0.76,0.76,"",23,22.8,-506,-2.9,53259790,4.7,0,0.0,0,0.0,97,7.8,5053,7.8
"06075","1","1021","73","0","2004","A","","San Francisco County, California","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",28,5503,295096652,0,0,1031,53622,"",0.27,1.56,1.05,0.00,0.00,0.67,0.67,"",19,211.1,-218,-3.8,11297576,4.0,0,0.0,0,0.0,77,8.1,4013,8.1
"06075","1","1022","73","0","2004","A","","San Francisco County, California","Federal Government","Information","County, by Supersector -- by ownership sector","All establishment sizes",1,11,732339,0,0,1341,69747,"",3.25,0.44,0.30,0.00,0.00,0.71,0.71,"",0,0.0,-6,-35.3,-357780,-32.8,0,0.0,0,0.0,120,9.8,6245,9.8
"06075","1","1023","73","0","2004","A","","San Francisco County, California","Federal Government","Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",4,268,28959472,0,0,2079,108125,"",0.68,4.59,4.32,0.00,0.00,0.94,0.94,"",0,0.0,-17,-6.0,-259346,-0.9,0,0.0,0,0.0,108,5.5,5633,5.5
"06075","1","1024","73","0","2004","A","","San Francisco County, California","Federal Government","Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",3,326,26870479,0,0,1584,82383,"",0.37,1.22,0.99,0.00,0.00,0.81,0.81,"",1,50.0,3,0.9,3430499,14.6,0,0.0,0,0.0,188,13.5,9795,13.5
"06075","1","1025","73","0","2004","A","","San Francisco County, California","Federal Government","Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",1,1714,112654533,0,0,1264,65720,"",0.29,1.56,1.17,0.00,0.00,0.75,0.75,"",0,0.0,11,0.6,1199855,1.1,0,0.0,0,0.0,5,0.4,268,0.4
"06075","1","1026","73","0","2004","A","","San Francisco County, California","Federal Government","Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",5,531,29446607,0,0,1067,55507,"",0.80,2.40,2.60,0.00,0.00,1.08,1.08,"",0,0.0,-1,-0.2,4119024,16.3,0,0.0,0,0.0,151,16.5,7861,16.5
"06075","1","1028","73","0","2004","A","","San Francisco County, California","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",82,8668,692112213,0,0,1536,79851,"",0.59,1.54,1.22,0.00,0.00,0.80,0.80,"",3,3.8,-278,-3.1,33829962,5.1,0,0.0,0,0.0,121,8.6,6268,8.5
"06075","1","1029","73","0","2004","A","","San Francisco County, California","Federal Government","Unclassified","County, by Supersector -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0,"",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06075","1","48-49","74","0","2004","A","","San Francisco County, California","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",28,5503,295096652,0,0,1031,53622,"",0.28,1.68,1.10,0.00,0.00,0.66,0.66,"",20,250.0,-218,-3.8,11378093,4.0,0,0.0,0,0.0,77,8.1,4027,8.1
"06075","1","488","75","0","2004","A","","San Francisco County, California","Federal Government","Support activities for transportation","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,37,5327009,0,0,2744,142688,"",0.49,0.38,0.30,0.00,0.00,0.77,0.77,"",0,0.0,-5,-11.9,-258157,-4.6,0,0.0,0,0.0,192,7.5,9971,7.5
"06075","1","4881","76","0","2004","A","","San Francisco County, California","Federal Government","Support activities for air transportation","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,37,5327009,0,0,2744,142688,"",0.49,0.38,0.30,0.00,0.00,0.77,0.77,"",0,0.0,-5,-11.9,-258157,-4.6,0,0.0,0,0.0,192,7.5,9971,7.5
"06075","1","48811","77","0","2004","A","","San Francisco County, California","Federal Government","Airport operations","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,37,5327009,0,0,2744,142688,"",0.49,0.38,0.30,0.00,0.00,0.77,0.77,"",0,0.0,-5,-11.9,-258157,-4.6,0,0.0,0,0.0,192,7.5,9971,7.5
"06075","1","488111","78","0","2004","A","","San Francisco County, California","Federal Government","Air traffic control","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,37,5327009,0,0,2744,142688,"",0.50,0.39,0.30,0.00,0.00,0.76,0.76,"",0,0.0,-5,-11.9,-258157,-4.6,0,0.0,0,0.0,192,7.5,9971,7.5
"06075","1","491","75","0","2004","A","","San Francisco County, California","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",27,5466,289769643,0,0,1019,53014,"",0.28,1.73,1.16,0.00,0.00,0.67,0.67,"",20,285.7,-213,-3.8,11636250,4.2,0,0.0,0,0.0,77,8.2,4035,8.2
"06075","1","4911","76","0","2004","A","","San Francisco County, California","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",27,5466,289769643,0,0,1019,53014,"",0.28,1.73,1.16,0.00,0.00,0.67,0.67,"",20,285.7,-213,-3.8,11636250,4.2,0,0.0,0,0.0,77,8.2,4035,8.2
"06075","1","49111","77","0","2004","A","","San Francisco County, California","Federal Government","Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",27,5466,289769643,0,0,1019,53014,"",0.28,1.73,1.16,0.00,0.00,0.67,0.67,"",20,285.7,-213,-3.8,11636250,4.2,0,0.0,0,0.0,77,8.2,4035,8.2
"06075","1","491110","78","0","2004","A","","San Francisco County, California","Federal Government","Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",27,5466,289769643,0,0,1019,53014,"",0.28,1.73,1.16,0.00,0.00,0.67,0.67,"",20,285.7,-213,-3.8,11636250,4.2,0,0.0,0,0.0,77,8.2,4035,8.2
"06075","1","51","74","0","2004","A","","San Francisco County, California","Federal Government","Information","County, NAICS Sector -- by ownership sector","All establishment sizes",1,11,732339,0,0,1341,69747,"",3.25,0.44,0.30,0.00,0.00,0.71,0.71,"",0,0.0,-6,-35.3,-357780,-32.8,0,0.0,0,0.0,120,9.8,6245,9.8
"06075","1","511","75","0","2004","A","","San Francisco County, California","Federal Government","Publishing industries, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,11,732339,0,0,1341,69747,"",17.72,15.61,11.21,0.00,0.00,0.75,0.75,"",0,0.0,-6,-35.3,-357780,-32.8,0,0.0,0,0.0,120,9.8,6245,9.8
