"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06075","0","SIC_0Z","26","0",1980,"A","","San Francisco County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",24580,553861,9668389157,0,0,335,17456
"06075","1","SIC_0Z","27","0",1980,"A","","San Francisco County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",77,31176,619518536,0,0,382,19871
"06075","1","SIC_0A","28","0",1980,"A","","San Francisco County, California","Federal Government","Agriculture, Forestry, and Fishing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,2,14915,0,0,143,7457
"06075","1","SIC_0A07","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 07 Agricultural Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,2,14915,0,0,143,7457
"06075","1","SIC_0D","28","0",1980,"A","","San Francisco County, California","Federal Government","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",1,49,852160,0,0,334,17391
"06075","1","SIC_0D27","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,49,852160,0,0,334,17391
"06075","1","SIC_0E","28","0",1980,"A","","San Francisco County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",3,7349,166693066,0,0,436,22682
"06075","1","SIC_0E43","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,7283,165340931,0,0,436,22702
"06075","1","SIC_0E48","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,66,1352135,0,0,393,20486
"06075","1","SIC_0G","28","0",1980,"A","","San Francisco County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",8,887,9779548,0,0,212,11025
"06075","1","SIC_0G53","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,584,6830447,0,0,224,11695
"06075","1","SIC_0G54","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,25,361520,0,0,278,14460
"06075","1","SIC_0G58","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,259,2356249,0,0,174,9097
"06075","1","SIC_0G59","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,19,231332,0,0,234,12175
"06075","1","SIC_0H","28","0",1980,"A","","San Francisco County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",2,163,3706703,0,0,437,22740
"06075","1","SIC_0H61","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,34,834367,0,0,471,24540
"06075","1","SIC_0H63","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,129,2872336,0,0,428,22266
"06075","1","SIC_0I","28","0",1980,"A","","San Francisco County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",16,3058,57337048,0,0,360,18749
"06075","1","SIC_0I70","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,55,530814,0,0,185,9651
"06075","1","SIC_0I73","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,87,711176,0,0,157,8174
"06075","1","SIC_0I79","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,651,10750314,0,0,317,16513
"06075","1","SIC_0I80","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,1688,34053025,0,0,387,20173
"06075","1","SIC_0I81","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,15,272940,0,0,349,18196
"06075","1","SIC_0I82","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,17,314246,0,0,355,18485
"06075","1","SIC_0I83","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,17,107248,0,0,121,6308
"06075","1","SIC_0I89","29","0",1980,"A","","San Francisco County, California","Federal Government","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,528,10597285,0,0,385,20070
