"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","0","SIC_0Z","26","0",1990,"A","","San Mateo County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",17141,311071,9258859666,2126557780,36784511,572,29764
"06081","1","SIC_0Z","27","0",1990,"A","","San Mateo County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",47,4780,169530701,0,0,682,35466
"06081","1","SIC_0E","28","0",1990,"A","","San Mateo County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",22,2108,76639211,0,0,699,36356
"06081","1","SIC_0E43","29","0",1990,"A","","San Mateo County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",22,2108,76639211,0,0,699,36356
"06081","1","SIC_0E431","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",22,2108,76639211,0,0,699,36356
"06081","1","SIC_0E4311","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",22,2108,76639211,0,0,699,36356
"06081","1","SIC_0H","28","0",1990,"A","","San Mateo County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",1,39,1275795,0,0,629,32712
"06081","1","SIC_0H65","29","0",1990,"A","","San Mateo County, California","Federal Government","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,39,1275795,0,0,629,32712
"06081","1","SIC_0H655","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 655 Subdividers and Developers","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,39,1275795,0,0,629,32712
"06081","1","SIC_0H6553","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 6553 Cemetery subdividers and developers","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,39,1275795,0,0,629,32712
"06081","1","SIC_0I","28","0",1990,"A","","San Mateo County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",2,43,1887146,0,0,843,43887
"06081","1","SIC_0I89","29","0",1990,"A","","San Mateo County, California","Federal Government","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,43,1887146,0,0,843,43887
"06081","1","SIC_0I899","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 899 Services, Not elsewhere classified","County, 3-digit SIC -- by ownership sector","All establishment sizes",2,43,1887146,0,0,843,43887
"06081","1","SIC_0I8999","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 8999 Services, Not elsewhere classified","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,43,1887146,0,0,843,43887
"06081","1","SIC_0J","28","0",1990,"A","","San Mateo County, California","Federal Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",22,2588,89728549,0,0,666,34671
"06081","1","SIC_0J91","29","0",1990,"A","","San Mateo County, California","Federal Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,1309,46954562,0,0,689,35870
"06081","1","SIC_0J919","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 919 General Government, NEC","County, 3-digit SIC -- by ownership sector","All establishment sizes",3,1309,46954562,0,0,689,35870
"06081","1","SIC_0J9199","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 9199 General government, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",3,1309,46954562,0,0,689,35870
"06081","1","SIC_0J92","29","0",1990,"A","","San Mateo County, California","Federal Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",6,102,4124890,0,0,777,40440
"06081","1","SIC_0J921","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 921 Courts","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,5,171968,0,0,661,34393
"06081","1","SIC_0J9211","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 9211 Courts","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,5,171968,0,0,661,34393
"06081","1","SIC_0J922","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 922 Public Order and Safety","County, 3-digit SIC -- by ownership sector","All establishment sizes",5,97,3952922,0,0,783,40751
"06081","1","SIC_0J9222","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 9222 Legal counsel and prosecution","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,94,3903484,0,0,798,41526
"06081","1","SIC_0J9229","31","0",1990,"A","","San Mateo County, California","Federal Government","SIC 9229 Public order and safety, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",3,3,49438,0,0,316,16479
"06081","1","SIC_0J93","29","0",1990,"A","","San Mateo County, California","Federal Government","SIC 93 Finance, Taxation, and Monetary Policy","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,53,1623545,0,0,589,30632
"06081","1","SIC_0J931","30","0",1990,"A","","San Mateo County, California","Federal Government","SIC 931 Finance, Taxation, and Monetary Policy","County, 3-digit SIC -- by ownership sector","All establishment sizes",2,53,1623545,0,0,589,30632
