"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06001","0","SIC_0Z","26","0",1991,"A","","Alameda County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",36085,587077,17162185527,3600195013,71717987,562,29233
"06001","1","SIC_0Z","27","0",1991,"A","","Alameda County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",111,20661,686768162,0,0,639,33239
"06001","1","SIC_0E","28","0",1991,"A","","Alameda County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",18,8190,284390775,0,0,667,34724
"06001","1","SIC_0E42","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 42 Trucking And Warehousing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1312,46450914,0,0,680,35404
"06001","1","SIC_0E422","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 422 Public Warehousing and Storage","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,1312,46450914,0,0,680,35404
"06001","1","SIC_0E4226","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 4226 Special warehousing and storage, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,1312,46450914,0,0,680,35404
"06001","1","SIC_0E43","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,6424,224660647,0,0,672,34972
"06001","1","SIC_0E431","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",15,6424,224660647,0,0,672,34972
"06001","1","SIC_0E4311","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",15,6424,224660647,0,0,672,34972
"06001","1","SIC_0E44","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 44 Water Transportation","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,449,13121711,0,0,562,29224
"06001","1","SIC_0E441","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 441 Deep Sea Foreign Trans. of Freight","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,449,13121711,0,0,562,29224
"06001","1","SIC_0E4412","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 4412 Deep sea foreign trans. of freight","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,449,13121711,0,0,562,29224
"06001","1","SIC_0E49","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 49 Electric, Gas, And Sanitary Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,4,157503,0,0,757,39375
"06001","1","SIC_0E491","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 491 Electric Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,4,157503,0,0,757,39375
"06001","1","SIC_0E4911","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 4911 Electric services","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,4,157503,0,0,757,39375
"06001","1","SIC_0F","28","0",1991,"A","","Alameda County, California","Federal Government","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1,44,919610,0,0,401,20900
"06001","1","SIC_0F50","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,44,919610,0,0,401,20900
"06001","1","SIC_0F509","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 509 Miscellaneous Durable Goods","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,44,919610,0,0,401,20900
"06001","1","SIC_0F5093","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 5093 Scrap and waste materials","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,44,919610,0,0,401,20900
"06001","1","SIC_0G","28","0",1991,"A","","Alameda County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",15,1813,32247309,0,0,342,17786
"06001","1","SIC_0G53","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",9,1458,25671310,0,0,338,17607
"06001","1","SIC_0G539","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 539 Misc. General Merchandise Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",9,1458,25671310,0,0,338,17607
"06001","1","SIC_0G5399","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 5399 Misc. general merchandise stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",9,1458,25671310,0,0,338,17607
"06001","1","SIC_0G54","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,243,5154516,0,0,407,21212
"06001","1","SIC_0G541","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 541 Grocery Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",2,243,5154516,0,0,407,21212
"06001","1","SIC_0G5411","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 5411 Grocery stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,243,5154516,0,0,407,21212
"06001","1","SIC_0G58","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,112,1421483,0,0,244,12691
"06001","1","SIC_0G581","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 581 Eating and Drinking Places","County, 3-digit SIC -- by ownership sector","All establishment sizes",4,112,1421483,0,0,244,12691
"06001","1","SIC_0G5810","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 5810 Eating and Drinking Places","County, 4-digit SIC -- by ownership sector","All establishment sizes",4,112,1421483,0,0,244,12691
"06001","1","SIC_0G59","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06001","1","SIC_0G592","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 592 Liquor Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06001","1","SIC_0G5921","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 5921 Liquor stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06001","1","SIC_0I","28","0",1991,"A","","Alameda County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",10,862,22981047,0,0,512,26660
"06001","1","SIC_0I70","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,18,199972,0,0,213,11109
"06001","1","SIC_0I704","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 704 Membership-Basis Organization Hotels","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,18,199972,0,0,213,11109
"06001","1","SIC_0I7041","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 7041 Membership-basis organization hotels","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,18,199972,0,0,213,11109
"06001","1","SIC_0I79","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,290,3268211,0,0,216,11269
"06001","1","SIC_0I799","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 799 Misc. Amusement, Recreation Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",4,290,3268211,0,0,216,11269
"06001","1","SIC_0I7997","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 7997 Membership sports and recreation clubs","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,54,490196,0,0,174,9077
"06001","1","SIC_0I7999","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 7999 Amusement and recreation, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,236,2778015,0,0,226,11771
"06001","1","SIC_0I80","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,460,15983848,0,0,668,34747
"06001","1","SIC_0I806","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 806 Hospitals","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,460,15983848,0,0,668,34747
"06001","1","SIC_0I8062","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 8062 General medical and surgical hospitals","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,460,15983848,0,0,668,34747
"06001","1","SIC_0I86","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,9267,0,0,0,0
"06001","1","SIC_0I861","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 861 Business Associations","County, 3-digit SIC -- by ownership sector","All establishment sizes",0,0,9267,0,0,0,0
"06001","1","SIC_0I8611","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 8611 Business associations","County, 4-digit SIC -- by ownership sector","All establishment sizes",0,0,9267,0,0,0,0
"06001","1","SIC_0I87","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 87 Engineering and Management Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,87,3258713,0,0,720,37456
"06001","1","SIC_0I871","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 871 Engineering and Architectural Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,2,73568,0,0,707,36784
"06001","1","SIC_0I8711","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 8711 Engineering services","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,2,73568,0,0,707,36784
"06001","1","SIC_0I873","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 873 Research and Testing Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,85,3185145,0,0,720,37472
"06001","1","SIC_0I8731","31","0",1991,"A","","Alameda County, California","Federal Government","SIC 8731 Commercial physical research","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,85,3185145,0,0,720,37472
"06001","1","SIC_0I89","29","0",1991,"A","","Alameda County, California","Federal Government","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,6,261036,0,0,836,43506
"06001","1","SIC_0I899","30","0",1991,"A","","Alameda County, California","Federal Government","SIC 899 Services, Not elsewhere classified","County, 3-digit SIC -- by ownership sector","All establishment sizes",2,6,261036,0,0,836,43506
