"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06075","0","SIC_0Z","26","0",1996,"A","","San Francisco County, California","Total Covered","All Industries","County, Total Covered","All establishment sizes",38545,543998,22582561752,3667581525,129517316,798,41512
"06075","1","SIC_0Z","27","0",1996,"A","","San Francisco County, California","Federal Government","All Industries","County, Total -- by ownership sector","All establishment sizes",88,20572,962909377,0,0,900,46806
"06075","1","SIC_0D","28","0",1996,"A","","San Francisco County, California","Federal Government","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",2,554,19825400,0,0,688,35785
"06075","1","SIC_0D27","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0
"06075","1","SIC_0D274","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 274 Miscellaneous Publishing","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0
"06075","1","SIC_0D2741","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 2741 Miscellaneous publishing","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0
"06075","1","SIC_0D34","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 34 Fabricated Metal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,554,19825400,0,0,688,35785
"06075","1","SIC_0D346","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 346 Metal Forgings and Stampings","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,554,19825400,0,0,688,35785
"06075","1","SIC_0D3469","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 3469 Metal stampings, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,554,19825400,0,0,688,35785
"06075","1","SIC_0E","28","0",1996,"A","","San Francisco County, California","Federal Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",2,7107,292306506,0,0,790,41129
"06075","1","SIC_0E43","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 43 U.S. Postal Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,7107,292306506,0,0,790,41129
"06075","1","SIC_0E431","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 431 U.S. Postal Service","County, 3-digit SIC -- by ownership sector","All establishment sizes",2,7107,292306506,0,0,790,41129
"06075","1","SIC_0E4311","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 4311 U.S. Postal Service","County, 4-digit SIC -- by ownership sector","All establishment sizes",2,7107,292306506,0,0,790,41129
"06075","1","SIC_0E48","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06075","1","SIC_0E481","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 481 Telephone Communication","County, 3-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06075","1","SIC_0E4812","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 4812 Radiotelephone communications","County, 4-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06075","1","SIC_0G","28","0",1996,"A","","San Francisco County, California","Federal Government","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",2,99,1607904,0,0,312,16241
"06075","1","SIC_0G53","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,68,929395,0,0,262,13667
"06075","1","SIC_0G539","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 539 Misc. General Merchandise Stores","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,68,929395,0,0,262,13667
"06075","1","SIC_0G5399","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 5399 Misc. general merchandise stores","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,68,929395,0,0,262,13667
"06075","1","SIC_0G58","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,31,678509,0,0,420,21887
"06075","1","SIC_0G581","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 581 Eating and Drinking Places","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,31,678509,0,0,420,21887
"06075","1","SIC_0G5810","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 5810 Eating and Drinking Places","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,31,678509,0,0,420,21887
"06075","1","SIC_0H","28","0",1996,"A","","San Francisco County, California","Federal Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",3,401,27043813,0,0,1296,67440
"06075","1","SIC_0H60","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 60 Depository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,205,11978424,0,0,1123,58431
"06075","1","SIC_0H603","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 603 Savings Institutions","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,205,11978424,0,0,1123,58431
"06075","1","SIC_0H6035","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 6035 Federal savings institutions","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,205,11978424,0,0,1123,58431
"06075","1","SIC_0H61","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1,85440,0,0,1643,85440
"06075","1","SIC_0H611","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 611 Federal and Fed.-Sponsored Credit","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,1,85440,0,0,1643,85440
"06075","1","SIC_0H6111","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 6111 Federal and fed.-sponsored credit","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,1,85440,0,0,1643,85440
"06075","1","SIC_0H63","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,195,14979949,0,0,1477,76820
"06075","1","SIC_0H631","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 631 Life Insurance","County, 3-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06075","1","SIC_0H6311","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 6311 Life insurance","County, 4-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06075","1","SIC_0H639","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 639 Insurance Carriers, NEC","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,195,14979949,0,0,1477,76820
"06075","1","SIC_0H6399","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 6399 Insurance carriers, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,195,14979949,0,0,1477,76820
"06075","1","SIC_0I","28","0",1996,"A","","San Francisco County, California","Federal Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",8,2749,139963416,0,0,979,50914
"06075","1","SIC_0I70","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,34,378830,0,0,214,11142
"06075","1","SIC_0I704","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 704 Membership-Basis Organization Hotels","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,34,378830,0,0,214,11142
"06075","1","SIC_0I7041","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 7041 Membership-basis organization hotels","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,34,378830,0,0,214,11142
"06075","1","SIC_0I73","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,123,1612795,0,0,252,13112
"06075","1","SIC_0I738","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 738 Miscellaneous Business Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,123,1612795,0,0,252,13112
"06075","1","SIC_0I7389","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 7389 Business services, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,123,1612795,0,0,252,13112
"06075","1","SIC_0I79","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,746,31393154,0,0,809,42081
"06075","1","SIC_0I799","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 799 Misc. Amusement, Recreation Services","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,746,31393154,0,0,809,42081
"06075","1","SIC_0I7999","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 7999 Amusement and recreation, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,746,31393154,0,0,809,42081
"06075","1","SIC_0I80","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,1833,105788208,0,0,1109,57713
"06075","1","SIC_0I806","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 806 Hospitals","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,1833,105788208,0,0,1109,57713
"06075","1","SIC_0I8062","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 8062 General medical and surgical hospitals","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,1833,105788208,0,0,1109,57713
"06075","1","SIC_0I83","29","0",1996,"A","","San Francisco County, California","Federal Government","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,2,161421,0,0,1552,80710
"06075","1","SIC_0I839","30","0",1996,"A","","San Francisco County, California","Federal Government","SIC 839 Social Services, NEC","County, 3-digit SIC -- by ownership sector","All establishment sizes",1,2,161421,0,0,1552,80710
"06075","1","SIC_0I8399","31","0",1996,"A","","San Francisco County, California","Federal Government","SIC 8399 Social services, nec","County, 4-digit SIC -- by ownership sector","All establishment sizes",1,2,161421,0,0,1552,80710
